original (cond)	sample (pos)	generated (neg)	BLEU	METEOR
who came first , hen or egg ?	which comes first , chicken or egg ?		0	0
what was the weirdest dream you have had ?	which is the weirdest dream you ’ ve ever had ?	a	1.0608259724462612e-14	0.0
is there any thing to prove life after death ?	is there any solid evidence to suggest that there is life after death ?	?	1.2340980390156643e-07	0.023323615160349857
how could we know that we are falling in love ?	how do you know you are in love with someone ?		0	0
what are the best ways to lose weight ? what is the best diet plan ?	how do i actually lose weight ?		0	0
which are the best colleges for electrical engineering ?	what are the best colleges for electrical engineering ?		0	0
can world war 3 ever take place ?	are we heading toward world war 3 ?	why	2.883623964058067e-14	0.0
why do people buy fake twitter followers ?	why do people buy twitter followers ?	what	7.838502621608071e-14	0.0
how can i lose 25 kg ?	how do i lose weight ?		0	0
will donald trump or hillary clinton win the 2016 us presidential election ?	who will win the election ? donald trump or hillary clinton ?		0	0
how can i have confidence in myself ?	how do i get confidence in myself ?		0	0
recreational vehicles : what does it feel like to live year-round in an rv ?	what does it feel like to live in a rv or trailer ?		0	0
do cellphone signals have negative effects on humans ?	what is the effect of mobile signals on humans ?		0	0
does daenerys have the qualities to be a good queen ?	is daenerys a good queen ?		0	0
what 's the difference between earthing and grounding ?	what is difference between earthing and grounding ?		0	0
does hillary clinton think she can be fair in the palestine-israel conflict when she unequivocally supports israel ?	what does hillary clinton think about the israel-palestine conflict and what will she do about it ?		0	0
how can i pass a drug test ?	how do you pass a drug test ?	's	2.883623964058067e-14	0.0
can donald trump keep his campaign promises ?	will donald trump carry out all of his promises from the election that he won ?		0	0
if a non-jew were to use ivf and the donor was jewish , would the biological child in question be considered jewish ?	if a non-jewish man were to find a donor for ivf that was jewish and the woman carrying the baby was jewish , would the child be considered jewish ?		0	0
why are some people rude ?	why are people generally rude ?		0	0
what plant is this in the photo , any additional information on the plant is appreciated ?	what is the plant shown in this picture ? any additional information will be appreciated . ?		0	0
what are the differences between chinese education and american education ?	what is the difference between chinese and american education ?		0	0
is it possible to walk from india to sri lanka ?	can someone walk from india to sri lanka ?		0	0
is it true that there is life after death ?	do you believe in life after death ?	how	2.883623964058067e-14	0.07550454982157127
what are the most funniest and senseless questions you have come across in quora ?	what are the funniest/dumbest/weirdest questions you have seen in quora ?		0	0
how do i get started with freelancing as a web developer ?	how do i start freelancing as web developer ?		0	0
what 's the best way to become a good writer ?	how can i become good writer ?		0	0
could cars run on water ?	why do n't we have cars that run on water ?		0	0
how can i slowly lose weight ?	can you offer me any advice on how to lose weight ?		0	0
how does stock trading work ?	how trading works in stock market ?		0	0
why do people ask questions whose answer can be easily found on the internet ?	why do so may people ask questions on quora that can easily be found by a simple google searh ?	why answered that ?	1.0107882362340715e-09	0.09774720068068943
what is the worst thing that happened to you as a result of being nice ?	what is the worst thing ever happened to you for being nice ?		0	0
how do i delete my questions off quora ?	how can i delete my own question from quora ?		0	0
what is the current status of introduction of polymer currency notes in india ?	when will plastic currency notes be issued in india ?		0	0
why are people so excited and motivated to post answers on quora ?	why do people answer in quora ?	why ?	2.5957555705883836e-09	0.11985018726591762
how do i get a job without experience ?	how can i get a job without career experiences ?	>	1.0608259724462612e-14	0.0
does the size of a penis matter ?	does penis size matter during sex ?		0	0
what are good philosophical questions ?	what are some good philosophical questions ?		0	0
is srm ramapuram worth going through a management quota ?	should i go to srm through the management quota ?		0	0
what are the best books for c++ ?	what are some books to learn c++ ?		0	0
what should i do to overcome my anger ?	how can i control my anger ?		0	0
how can the u.s. constitution be amended officially ?	how can an amendment to the u.s. constitution be ratified ? what is the process ?	?	3.35462627399321e-07	0.024539877300613498
what 's it like to live in hawaii ?	what is it like to live in hawaii ?	what	3.35462627399321e-07	0.031007751937984496
is there gold in virginia ?	is there any gold mines in virginia ?		0	0
how do i fix insomnia ?	how can i get rid of insomnia ?		0	0
what are the four layers of the atmosphere ?	what are the different layers of the atmosphere ?		0	0
how much money is needed to open a school in kolkata ( class 1 to 10 ) ?	how much money would i need to open a school in kolkata ?		0	0
is it okay to have sex with your boyfriend before marriage ?	is it okay to have sex before marriage ?		0	0
how is life after studying from an iim ?	how is life after iim ?		0	0
how apps like paytm earn profit when they are giving so many cash back offers ?	how does paytm generate revenue through giving cash back to customers ?		0	0
what should i do to stop hair fall ?	how can a teenager reduce hair fall ?		0	0
how do i find a good psychologist online in the united states ?	how do you find a good psychologist in the united states of america ?		0	0
i want to start to learning how to code . ( no coding experience at all ) ?	i want to learn coding how should i start it ?		0	0
who is your indian of the year 2012 and why ?	who according to you should be the indian of the year 2012 and why ?		0	0
how do you train your body for military standards ?	how do you train for military ?		0	0
what are the feature and benefits of software school management ?	what are the benefits of software school management ?		0	0
how secured is the new 2000 and 500 currency notes ?	what are some interesting features of the new 500 and 2000 rupees notes issued by rbi ?		0	0
what would you do if someone cheats on you ?	what if somebody cheats on you ?		0	0
does green tea help to lose weight ?	is green tea a fat burner ? does it help with weight loss ? how much should i drink ? which time to drink ?		0	0
why is the new child rape case filed against donald trump not publicized more ?	why is n't donald trump 's rape case a bigger story ?	why	1.6701700765193322e-08	0.04624277456647399
when a question is marked as `` needing improvement '' is it visible to others still and can i effectively fix it ?	what can i do if i believe my question was wrongfully marked as `` needing improvement '' by quora ?		0	0
which `` is '' the best pair of in-ear earphones under rs . 1000 ?	which are the best of the best earphones for the ultimate bass , within rs . 1000 ?		0	0
should the u.s lower the corporate tax rate ?	should federal corporate tax be lowered ?		0	0
how can i ask a girl out without looking stupid ?	what is the best way to ask a girl out on a date ?		0	0
if i have 24 hours to live , what should i do ?	what will you do during the last 24 hours of your life ?		0	0
which laptop is best ?	which is the best laptop to buy now ?	why	5.791913560267694e-13	0.0
why did dc change captain marvel 's name ?	why did dc have to change captain marvel 's name but marvel did n't have to change scarecrow 's name ?		0	0
how can i increase height after 22 ?	what is the way to increase the height at the age of 21 years ?		0	0
how much sleep is too little , too much , and just the right amount ?	how much sleep is best for an individual ?		0	0
how can i make money online quickly and easily ?	what should i do to make money online in india ?		0	0
why chinese does not like number 4 ?	in chinese culture , why is the number 4 considered unlucky ?	why	9.118819641867017e-07	0.06876790830945559
why do people ask stupid questions on quora that could be easily answered by google ?	why are there so many people using quora to answer questions that can easily be found with a simple google search ?	why answered google	2.934554955205835e-10	0.11900826446280993
what is social ideology ?	what is a social ideology ?		0	0
is yawning contagious ? what 's the reason ?	why are yawns contagious ?		0	0
which mobile phone is the best under 15k ?	which is the best mobile under 15000	why	7.838502621608071e-14	0.0
how do i update my phone number on my aadhar card ?	how do i change contact no in aadhar card ?		0	0
are young women interested in old men ?	are women interested in old men ?		0	0
what are some secrets which you have never told anybody ?	what is something that you have never told anybody , and that you can only say anonymously ?	what are	0.011108996524356088	0.05807533884769914
who are some of your favorite quorans and why ?	who are your favorite quorans to follow ?		0	0
where can i find angel investors for an invention ?	who are angel investors , and where can i find them ?		0	0
why do people call rahul gandhi mr pogo or pappu ?	why is rahul gandhi termed as pappu ?	why gandhi ?	4.2233868691928675e-09	0.17125382262996947
what are the best hollywood movies ever ?	what are some of the best hollywood movies to watch ?	what movies are of on best movies	9.458413315969635e-09	0.2057877813504823
how does the hp officejet 4620 airprint compare to the hp designjet t795 44-in printer ?	how does the hp officejet 4620 airprint compare to the hp deskjet 1112 printer ?		0	0
how does demonetization of the 500 and 1000 notes bring down the real estate price ?	how does the demonetized notes of 500 and 1000 effect the real estate ?		0	0
what are your new year resolutions ’ 2017 ?	what will be your new year resolution for 2017 and your plan of execution ?		0	0
how did you react when you found out donald trump won the election ?	what is your reaction to donald trump winning the 2016 us presidential election ?		0	0
how do i talk to the moderators who marked my questions as needing improvements in quora ?	do people see questions that are marked as needing improvement ?		0	0
how do you stalk your crush ?	how do you `` stalk '' your crush ?		0	0
how did trump become president ?	why did american people elect donald trump as their president ?		0	0
is the american public ready to accept an unmarried president in 2016 ?	can an unmarried person become the president of a country ?		0	0
how can i stop being so lonely ?	what is the best way to stop being lonely ?		0	0
what is the meaning or purpose of life ?	what is the meaning of this life ?		0	0
what are some unknown computer tricks and hacks ?	what are some good computer tricks that are not commonly known ? answerre-ask	what are some examples	0.20258948459257886	0.1013071784255104
how could i improve my english pronunciation ?	how can i improve english speaking skill ?	how	9.118819641867017e-07	0.07619047619047618
what is the most polluted city in the world ?	which is most polluted city in world ?	what 's	1.1132726913181444e-09	0.025396825396825397
why did instagram move from redis to cassandra ?	why did instagram abandon redis for cassandra ?	why ?	1.5744053386817157e-09	0.09090909090909091
why do we sometimes experience a déjà-vu ?	why do we experience deja vu ?	why some the	3.403024417548223e-09	0.07894736842105264
how does first time sex feel like ?	what does first sex feel like ?		0	0
what is the difference between jailbreaking and unlocking ?	what 's the difference between unlocking and jailbreaking an iphone ?		0	0
if a bird had never seen a nest , would it know how to build one ?	how do birds know how to build nests ?		0	0
how does it feel to be a millionaire ?	how does it feels to be a millionaire ?		0	0
what should be done to reduce the rape cases in india ?	what can we do to reduce rape cases in india ?		0	0
how do i write a book ? how to start ? what knowledge should be gained before writing a book ?	what is the best way to start writing a book ?		0	0
which person did actually invent zero ?	who invent zero ?	what are some	2.9252268238618885e-16	0.01826515515274808
how do you find your love ?	what is the best way to find your love ?		0	0
what makes you want to vote for hillary clinton ?	what would make anyone want to vote for hillary ?		0	0
how do i stop smelling petrol ?	how do i stop smell petrolling ?		0	0
how can i become actor ?	how should i become an actor ?	was your of	1.5018615284240306e-16	0.0
why is my optional question details on quora limited but some people are not ?	how do i write more details in a quora question ?		0	0
why do the people of bangladesh hate india but love pakistan ?	why do bangladesh people hate india ?	why why	1.8354763662658024e-09	0.07817589576547232
why is my phone not connecting to my home wi-fi ?	why wo n't my phone connect to wi-fi ?	why	3.35462627399321e-07	0.05128205128205128
is there an app to see how many times your snapchat story is viewed ?	what 's an app that can help you see how many times one person has seen your snapchat story ?		0	0
how do i improve my pronunciation of english ?	what are the best ways to improve english ?		0	0
which is the best earphone under 1000 bucks ?	what is the best earphones for bass under 1000 ?	why	1.0608259724462612e-14	0.0
how does one cope with and eventually overcome social anxiety disorder ?	what are the best ways to overcome my social anxiety ?	what	4.539992969438554e-08	0.020304568527918784
what is the best way to make money fast ?	what are some ways people make money without adding value ?	what	1.2340980390156643e-07	0.023323615160349857
why is everyone pouncing on donald trump for not paying taxes ?	why is donald trump being criticized for minimizing his taxes ?	why ?	3.512973153585941e-10	0.07322654462242563
how do i change the imei of a mobile phone ?	how do you change your imei ?		0	0
what is the saddest thing that had or could happen to you ?	which is the saddest thing to happen to you ?		0	0
what is the purpose of your life ?	from your perspective , what is the purpose of life ?		0	0
what it is like to live in mumbai ?	what is it like to live in mumbai , india ?		0	0
is there any way to hack facebook account ?	how can i hack my friend 's facebook account ?		0	0
what is one thing you want to change about yourself ?	what is the one thing that you want to change about yourself ?		0	0
which are the must-visit places in coorg ?	what are the places to visit in coorg ?		0	0
how does it feel , when you first time join your first posting as an ias , ips or irs officer ?	how does it feel or was your experience , when you joined your first posting as an ias officer ?		0	0
how can i lose weight quickly ?	how should i reduce weight easily ?	are	7.838502621608071e-14	0.0
what are the best indoor exercises to remove belly fat completely and lose weight in minimun time ?	how can i lose belly fat if i 'm skinny ?		0	0
what can i do to increase my patience level ?	how do i increase my patience level ?	?	9.118819641867017e-07	0.023323615160349857
what 's a way to make a lot of money ?	what are some of the surest ways to make a lot of money ?	are are	2.4840471390269105e-10	0.01932367149758454
how can i get better grades in school ?	how do you get better grades ?		0	0
is it possible to fall in love with more than one woman / girl in the same period of time ?	is it possible to love more than one person at the same time ?		0	0
how do i get a job in the uk from the us ?	how can i find a job in the uk from us ?		0	0
who will win ipl 2016 ?	which team is the favourite to win ipl 9 ( 2016 ) ?	who	6.737946988978591e-06	0.03864734299516908
is it true that there are bull sperms in energy drinks ?	is there bull sperm in drinks ?		0	0
what is the difference between the iphone 6s and iphone 6s plus ?	which iphone should i buy between iphone 6 and 6s ?	are are some difference	1.5863318113813373e-09	0.050314465408805034
what are the effects of lucid dreaming ?	are there any dangers from lucid dreaming ?		0	0
if you could choose one person to have dinner with , who would it be ?	if you got a chance to have a one time dinner with anyone you desired , who would that person be ?		0	0
how do i make a suicide look like an accident ?	i just want to die . how can i make it look like an accident ?		0	0
how can i prepare for cat 2017 ?	what should be strategy for cat 2017 ?	time	2.883623964058067e-14	0.0
what 's the purpose of life ? what is life actually about ?	what could be the basic purpose of life ?	what 's ?	0.09569649643863869	0.09899889368338352
has anyone cracked jee by using byju 's tablet learning program ?	has anyone cracked jee by using byju 's tablet ?		0	0
if humanity ends tommorow , how much time will it take to erase all evidence of humans or any kind of clue relating it to humans ?	if humanity disappeared right now , how much time would it take for every evidence of our existence to disappear from the face of the earth ?		0	0
will narendra modi take any action against pakistan ?	why is n't our prime minister taking any action against pakistan ?	why are narendra modi	0.14325239835250014	0.13615287278546095
in pokémon ranger and the temple of the sea , why does manaphy whine like a baby ?	in pokemon ranger and the temple of the sea , why is manaphy angsty ?	how	2.629524688265395e-17	0.0
where can i find djs for festival in sydney ?	where can i get best festival dj services in sydney ?		0	0
what age do you think is too late to start medical school , based off of your own experiences ?	is it too late to go to medical school at 24 ?		0	0
what about pm narendra modi 's speech in kerala where he compares kerala with somalia ?	what actually compares kerala to somalia ?		0	0
which are interior designers in pune ?	who are the interior designers in pune ?		0	0
do cats love their owners a lot ?	do cats love humans ?		0	0
has hillary clinton received more popular votes ?	by how much did hillary win the popular vote ?	you have women ?	3.3582644710475053e-09	0.0841853827409339
which are the best seo companies in delhi ?	which will be the best seo company in delhi ncr to optimize my website on top ?		0	0
what makes turkey different than other countries of the middle east ?	what are the major differences between turkey and other middle eastern nations ?		0	0
how do i delete questions from quora ?	how do i delete a question from quora ?		0	0
are stars alive ?	could stars be considered alive ?		0	0
why do n't many people know about quora ?	why do people not know about quora yet ?	why quora ?	0.09569649643863869	0.16279069767441862
why do we need coordinate systems other than rectangular coordinate system ?	why is the coordinate systems other than the rectangular coordinate system needed for ?		0	0
what was your first programming language ? why ?	which is your first programming language ?		0	0
which is the best quickbooks tech support number in new york , usa ?	which is the best quickbooks proadvisor tech support number ?		0	0
china lost the south china sea tribunal . what will happen ? what will china do next ?	what will happen ? now china lost the south china sea tribunal ?		0	0
how can you avoid developing limerence ?	how do i get over limerence ?		0	0
what can i do to increase my memory	how can i improve my memory problem ?		0	0
how can i access my gmail account if i do n't remember any of the recovery account information or have my old phone number ?	how can i reset my gmail password when i do n't remember my recovery information ?		0	0
how does it feel like for an indian living in france ?	what is it like as an indian living in france ?		0	0
how do i overcome from depression without getting help from anyone ?	how do i overcome depression without professional help ?		0	0
what is the difference between a soap api and a rest api ?	what is the difference between rest and soap ?		0	0
why do n't some white people think they do n't have white privilege ?	why do so many white people deny white privilege is a thing ?		0	0
how can i know if my boyfriend is using dating apps ?	how can i know if my bf is still on dating sites ?		0	0
which led/lcd tv should i buy ?	which is the best led/lcd tv to buy ?		0	0
what happened if we use diesel in petrol engine ?	what if we put petrol in diesel engine or vice versa ?		0	0
will scotland leave the uk due to the brexit ?	is scotland going to leave the uk ?		0	0
what do you mean by economy ?	what is the meaning of economy ?	what	2.4787521729482488e-06	0.042105263157894736
what would be a cool way to commit suicide ?	what is the most painless way to do a suicide ?		0	0
how did you feel when you had your first kill in the military and how did you get over it . ?	as a soldier how do you feel when you first kill someone and how did you get over the feelings ?		0	0
how i use this quora ?	how do i start using quora ?		0	0
why is india bothered about cpec ?	why does india so scared of cpec ?		0	0
why are dentists so expensive ?	why are dentist super expensive ?		0	0
on what basis is it decided that one is awarded a full/partial scholarship for the young india fellowship program ?	what are the chances of getting a full scholarship in the young india fellowship program , and what are the criteria ?		0	0
how does your height increase ?	does swimming increase your height in twenties ?		0	0
when will i know i found the one ?	how do you know when you 've found the one ?		0	0
what is the fastest way of speaking with a german accent ?	how does one imitate a german accent ?		0	0
what are your views on the banning of 1000 and 500 rupee notes ?	what is your view about banning of 500 and 1000 rupees notes ?		0	0
what is the one most important thing to you right now ?	what is the single most important thing in your life today ?		0	0
what is the best time of day for workout and exercise ?	which is best time for exercise ?	what are some examples in ?	6.911494339490884e-09	0.16095317846276527
is it a good idea to have many technical terms on software resume ?	is it a good idea to have many technical terms on a software resume ?		0	0
what is amniotic fluid ?	what does amniotic fluid do ?		0	0
is it possible to time travel to past ?	is time traveling possible in future ?		0	0
can i locate a device with the imei number ?	can i locate a device with an imei number ?		0	0
what would happen if war were declared between india and pakistan ?	what will happen if a country try to invade/declared war on pakistan ?		0	0
where and how did the drama masks originate ?	where did the drama masks originate from ?		0	0
what is hillary clinton 's plan for isis ?	what is hillary clinton 's strategy against isis ?		0	0
how does jimmy wales make money , if he is not earning any money from wikipedia ? does he have a side business ?	does jimmy wales earn money from wikipedia ?		0	0
where can i find an online course for digital marketing ?	which are the courses on coursera or other moocs to study digital marketing ?		0	0
why are there arabic instruments when music is n't allowed in islam ?	music is not allowed in islam than why arabic singer use music in arabic songs ?		0	0
what are the best ways of falling asleep quickly ?	what are some ways to fall asleep faster ?		0	0
women , would you date or feel attracted by a man who is shorter than you ?	would you go out with a man shorter than you ?		0	0
what proof do you have that god does not exist ?	is there a solid proof that god does n't exist ?		0	0
how do i become more patient and understanding towards my unemployed older brother ?	how do i learn to be more patient and understanding about my unemployed older brother ?		0	0
what are important tips to crack neet ?	how should i study to crack neet ?		0	0
is killing mosquitoes ethically wrong ?	is it ethically and morally wrong to kill mosquitoes and insects ?		0	0
how can i speak english fluently and fast ?	how i can speak english fluently ?		0	0
what are distinct symptoms of borderline personality disorder ?	what exactly does borderline personality disorder mean ? and what are the symptoms ?		0	0
how do you invest $ 1000 ?	what is the best way to invest $ 1000 ? ?		0	0
why is clinton better than trump ?	who is better donald trump or hillary clinton and why ?		0	0
give names of some of the best horror movies ?	what ’ s your top 10 list of horror movies ?		0	0
will the maunder minimum soon bring colder winters in the future , in spite of global warming ?	will maunder minimum override global warming and make winters longer and colder ?	why ?	9.138298733487406e-11	0.01484230055658627
how do i have lucid dreams at age 12 ?	how can i have lucid dream ? my age is 14 ?		0	0
what would america look like under a trump presidency ?	what would america look like with donald trump as president ?	what 's ?	1.77045780683885e-09	0.04145077720207254
why do planes crash ?	how does a plane crash ?	why ?	7.055995198651741e-09	0.13733905579399144
what will happen to star wars : episode 8 now that carrie fisher ( leia ) has died ?	what will the filmmakers do with the leia character in episode ix , now that carrie fisher is dead ?		0	0
what is exact information about the admission process of mit ?	what is the detailed admission procedure for mit ?		0	0
does green tea help to lose weight ?	how does green tea burn belly fat ?		0	0
what should i do if i missed some lessons due to health problem and i wanted to crack iit ?	what should i do if i missed some lessons due to health problem and wanted to crack iit ?		0	0
my uncle stays with his mother ( my grandma ) he is 30 years old and she pays his phone bill and he walks around slamming doors because he is broke ?	my uncle stays with his mother he is 31 years old and she pays his phone bill and he walks around slamming doors because he is broke ? what 's wrong ?	why	1.0886068439426968e-24	0.0
do you really think everything happens for a reason ?	do you believe that everything happens for a reason ?		0	0
what are some songs you must listen to ?	what are some best songs to listen to ?	what are some not	0.20258948459257886	0.11648428380760933
do you think entrepreneurship can be taught ?	do you believe that entrepreneurship can be taught ?		0	0
what is the sahara , and how do the average temperatures there compare to the ones in the gobi desert ?	what is the sahara , and how do the average temperatures there compare to the ones in the chihuahuan desert ?		0	0
how do we get racist people to stop being racist ?	is it possible for me , a racist person to stop being racist ?		0	0
what stocks are the best to invest in right now ?	what are the best stocks to invest in right now ?	are	4.539992969438554e-08	0.022222222222222223
cloud based tv broadcast ?	what is a cloud-based tv broadcast ?		0	0
what is the best place to visit in kerala in june ?	is kerala a good place to visit ?		0	0
what is the difference between creativity and innovation ? which one is better ?	what is the difference between being creative and being innovative ?		0	0
what is the averge penis size ?	is it possible for there to be a correlation between race and average penis size ?	what 's most	3.403024417548223e-09	0.03347280334728034
how would you argue that happiness ( according to kant ) is not the ultimate aim of moral philosophy ?	how would you argue that happiness is not the ultimate aim of moral philosophy ? according to kant what is the goal of morality and why ?		0	0
is war with russia imminent ?	will the usa go to war with russia using nuclear weapons ?		0	0
how long does thc stay in your urine ?	how long does cannabis stays in our urine ?		0	0
why does india perform so poorly at the olympics ?	why is india not winning even a single bronze in olympics ?		0	0
how can i gain weight on my body ?	what are some of the best ways to gain weight in a healthy way ?		0	0
what other measures can be taken to curb pollution in delhi ?	how can we help to reduce pollution in delhi ?		0	0
how can open new cell tower over land in india ?	what should i do to get cellular companies to install a mobile tower on my plot of land in india ?		0	0
what does balaji vishwanathan think about the ban of ₹500 and ₹1000 currency notes in india ?	what do you think about banning 500 and 1000 rupee notes in india ?		0	0
what are the best street food in delhi ?	what is the best street food in delhi ?		0	0
who are some famous people who contribute to quora ?	which celebrities are on quora ?		0	0
i forgot my facebook password and email password . how can i log into facebook ?	how can i open my facebook account i forgot my password and gmail ?		0	0
what was the first question asked on quora ?	what was the very first question on quora ? and what was the answer ?	quora ?	0.030197383384571844	0.1431219961115582
how good are the universities in canada for doing my master 's in computer science ?	how good is doing ms in canada for computer science ?		0	0
can ias are able change their cadder ?	can ias change their cadder ?		0	0
what are your views about governments decision to stop flow of 1000 and 500 rupee notes . ?	what are your views on demonetization of 500 and 1000 rupee notes by the modi government ?		0	0
what programming language should i learn if i want to do a 2d mmorpg game ?	what programming languages should i learn for game development ?		0	0
what 's the best decision you 've ever made ?	what is the best decision you made in your life ?	what happened people	1.2519027210204138e-09	0.02150537634408602
if you were dying and could kill one person before you died , who would that be and why ?	if you could kill one person , who would it be ?		0	0
how do i make my hair grow faster in 2 months ?	how do i grow my hair really fast and easiest way ?		0	0
i ’ m unable to continue lic ’ s jeevan anand ( plan 149 ) & jeevan saral ( plan 165 ) . what should i do ?	i ’ m unable to continue lic ’ s jeevan anand ( plan 149 ) & jeevan saral ( plan 165 ) . what should i do ?		0	0
what is the order of the cell cycle ?	which are the four stages of the cell cycle ?		0	0
what are some of the best places to visit in kerala in a span of 5 days ?	what are the best off-the-beaten-path places in kerala for a tourist ?		0	0
how was the experience when you had sex for the first time ?	how did you feel after the first time you had sex ?		0	0
what is the right age to start-up ?	what is the right age to start business ?		0	0
why do n't we have an experimental base on the moon ?	why do n't we have a base on the moon ?	why ?	3.512973153585941e-10	0.08290155440414508
how do you win in tennis ?	how does one win in tennis ?	what	7.838502621608071e-14	0.0
what are the best music sites ?	what are the best music websites ?		0	0
what are , if any , the medical benefits of fasting ?	what are the health benefits of fasting ?		0	0
where can i get right commercial loan solution in sydney ?	where can i get best banking and finance support in sydney ?		0	0
why do the eyes of the mona lisa follows us ?	why did the eyes of mona lisa follow us ?	why ?	5.791913561715655e-10	0.07619047619047618
what are good things to serve with stuffed bell peppers ?	what is a good side to go with stuffed peppers ?		0	0
what is the best programming language for iot beginners ?	what is the best iot programming language ?		0	0
will obama be seen as a worse or better president than bill clinton ?	will president obama 's legacy be looked upon more fondly than president bill clinton ’ s ?		0	0
do the swiss like indians ?	what do swiss people think about indians ?		0	0
which countries make up eastern europe ?	how many countries are in eastern europe ?		0	0
what are some of your favorite documentaries and why ?	what are your favorite documentaries of all time ?	what	3.35462627399321e-07	0.031007751937984496
is tabby ’ s star an “ alien superstructure ” as some scientists have proposed ?	s tabby 's star an , `` alien superstructure ! `` , as some scientists have proposed ?		0	0
what are your views about donald j. trump ?	what are your views about hillary clinton and donald trump ?	how	1.0608259724462612e-14	0.0
whats your favorite song ?	what is your favourite song ?		0	0
who is better between hillary clinton and donald trump as a us president ?	would mr. donald trump be a better president than hillary clinton ?		0	0
what are you favorite book ?	what are your top 10 favorite reads ?		0	0
how can you stop prevent peeling after sunburn ?	after a sunburn , how do you prevent your skin from peeling ?		0	0
are there doctors on quora ?	who are the doctors and medical school students on quora ?		0	0
what has stephen hawking achieved in physics ?	what have been stephen hawking 's contributions to physics ?		0	0
what are the best ways to lose weight ? what is the best diet plan ?	what are the ways of losing weight ?		0	0
what is the best way to lose weight and not gain it back ?	which are the best ways to lose weight ?		0	0
how do i stop a verbal bully ?	how can verbal bullying be stopped ?		0	0
what are some drawbacks of having large breasts ?	what are some bad things about having large breasts ?	what are in	0.07813586214891081	0.06411673315735913
is there life on mars ?	does life exits on mars ?		0	0
why do gay people love anal ?	why do gay people like anal ?	why ?	2.5957555705883836e-09	0.106312292358804
what are some ways to lose belly fat and only belly fat ? ( besides going vegan ) .	how do you lose belly fat ?	are	2.4787521729482488e-06	0.07124017325357557
how do i get in touch with a good certified hacker ?	how do i get in touch with a certified hacker ?		0	0
what subtle signs should i look for if i suspect my spouse is cheating ?	what are sure signs that your spouse has cheated on you ?		0	0
what did the united states do in iraq ?	what is the united states - iraq crisis ?		0	0
how long does it take for an avid weed smoker to pass a urine drug test ?	how many days after consuming marijuana can you pass a urine drug test ?		0	0
is it true that redbull is bad for your health ?	is drinking redbull bad for health ?		0	0
what were the most one-sided wars in history ?	what are the most one sided battles in human history ?	what	3.35462627399321e-07	0.02588996763754045
what are the best books for gate for mechanical engineering ?	what are the best books for preparing gate ?		0	0
what are the safety precautions on handling shotguns proposed by the nra in michigan ?	what are the safety precautions on handling shotguns proposed by the nra in maine ?		0	0
what are good ways to become a talent like jeff dean ?	how can i become as talented as jeff dean ?		0	0
how do i go about self studying ap physics 2 ?	what is the best way to self-study ap physics 2 ?		0	0
can i get pregnant the day after my period ends ?	can i fall pregnant after 3days of my period ?	why it that period	2.036890365113941e-09	0.06593406593406592
does gary johnson have a chance ?	what are the chances gary johnson will be our next president ?		0	0
when can i start using the indian gps ( of the irnss ) ?	when can we start using irnss facility ?		0	0
is it a right time to invest on mutual fund ?	is it the right time to invest in the indian stock market via mutual funds ? i have 2 lacs .		0	0
how can i improve my pronunciation in english ?	i want to improve my english ?		0	0
what would be your new year resolutions for 2017 ?	what are some new year resolutions for 2017 ?		0	0
how can i improve in english ?	how can improve my english speaking ?		0	0
what age will ours be called by human civilization 1000 years from now ?	what will the people 1000 years from now call our current age ?		0	0
what users asked the most questions on quora ?	who had asked the most questions in quora ?		0	0
how do i know about the best heritage hotel in jaipur ?	what are the best jaipur heritage hotels ?		0	0
what are leguminous plants ? what are some examples ?	what are some leguminous crops ?	what are some examples	0.6065306593840964	0.22563518484698508
how much powerful a human mind can be ?	how can the human mind be powerful ?		0	0
how do i apply for pan card ( lost ) ?	how can i apply for pan card and what are the documents we need to apply ?		0	0
what are the consequences of feeding rib bones to my dogs ?	is it safe to give rib bones to a dog ? if not , what are the consequences ?		0	0
how long does it take to build an im app ?	how long does it take to build im app ?		0	0
why is hillary clinton a better choice than donald trump ?	why would hillary clinton be a better president than donald trump ?		0	0
what are some open source projects that beginners can contribute to ?	what are some open source projects that a beginner can contribute ?	what	1.6701700765193322e-08	0.02122015915119364
how can i stop quora from modifying and editing other people ’ s questions on quora ?	can i prevent a quora user from editing my question on quora ?		0	0
did india do surgical strikes inside pok ?	did india really conduct a surgical strike on pakistan ?		0	0
what should i do when someone is jealous of me ?	`` what should you do if someone is jealous of you ? ''		0	0
what is the constitutional relation between president and prime minister of india ?	what is the relationship between the prime minister & the president of india ?		0	0
how do i prepare for my first mun ?	this is my first time in mun . how should i prepare for the committee ga-disec ?		0	0
which presidential candidate is better : trump or clinton ?	who will be the better president trump or clinton ?	why	3.9025606592368385e-15	0.0
which are the 2 stroke bikes ?	which bikes are 2 stroke ?	of what are of ?	8.187307527300217e-09	0.0730593607305936
which is the best gaming laptop under $ 500 ?	can someone get a good gaming laptop under $ 500 ?	what 's	1.2951112443799125e-17	0.0
how can i submit a question simultaneously with its details in quora ?	is there a way to edit your question details before submitting the question first ?		0	0
how do social networking sites earn a profit ?	how do socail networking sites getting profits ?		0	0
why is india performing poorly in the 2016 rio olympics ?	why india is not able to perform well in rio olympic 2016 as compare to london and beijing olympics ?		0	0
why do some people still believe that the earth is flat ?	why do some people think that the earth is flat ?	why	4.539992969438554e-08	0.06557377049180328
